Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R10_K3_N10_M100_S000-d.out	2	100	10	0.251076	0	0	200	300	150	150	0	50
SWEEP_R10_K3_N10_M100_S000-l.out	0	100	10	0.149031	0	0	212	150	20	10	0	51
SWEEP_R10_K3_N10_M100_S000-o.out	1	100	10	0.003729	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M100_S001-d.out	2	100	10	0.217771	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M100_S001-l.out	0	100	10	0.131803	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M100_S001-o.out	1	100	10	0.003046	0	0	30	75	10	5	0	30
SWEEP_R10_K3_N10_M100_S002-d.out	2	100	10	0.113133	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M100_S002-l.out	0	100	10	0.132448	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M100_S002-o.out	1	100	10	0.004326	0	0	84	231	14	7	0	84
SWEEP_R10_K3_N10_M100_S003-d.out	2	100	10	0.126607	0	0	192	288	144	144	0	48
SWEEP_R10_K3_N10_M100_S003-l.out	0	100	10	0.140518	0	0	204	144	20	10	0	49
SWEEP_R10_K3_N10_M100_S003-o.out	1	100	10	0.003715	0	0	71	192	14	7	0	71
SWEEP_R10_K3_N10_M100_S004-d.out	2	100	10	0.283255	0	0	240	360	180	180	0	60
SWEEP_R10_K3_N10_M100_S004-l.out	0	100	10	0.164251	0	0	252	180	20	10	0	61
SWEEP_R10_K3_N10_M100_S004-o.out	1	100	10	0.004005	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M100_S005-d.out	2	100	10	0.291990	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M100_S005-l.out	0	100	10	0.142999	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M100_S005-o.out	1	100	10	0.003379	0	0	108	300	16	8	0	108
SWEEP_R10_K3_N10_M100_S006-d.out	2	100	10	0.250703	0	0	180	270	135	135	0	45
SWEEP_R10_K3_N10_M100_S006-l.out	0	100	10	0.146506	0	0	192	135	20	10	0	46
SWEEP_R10_K3_N10_M100_S006-o.out	1	100	10	0.003843	0	0	52	138	12	6	0	52
SWEEP_R10_K3_N10_M100_S007-d.out	2	100	10	0.161946	0	0	160	240	120	120	0	40
SWEEP_R10_K3_N10_M100_S007-l.out	0	100	10	0.125029	0	0	172	120	20	10	0	41
SWEEP_R10_K3_N10_M100_S007-o.out	1	100	10	0.003256	0	0	51	135	12	6	0	51
SWEEP_R10_K3_N10_M100_S008-d.out	2	100	10	0.365244	0	0	184	276	138	138	0	46
SWEEP_R10_K3_N10_M100_S008-l.out	0	100	10	0.154690	0	0	196	138	20	10	0	47
SWEEP_R10_K3_N10_M100_S008-o.out	1	100	10	0.002198	0	0	51	135	12	6	0	51
SWEEP_R10_K3_N10_M100_S009-d.out	2	100	10	0.171453	0	0	300	450	225	225	0	75
SWEEP_R10_K3_N10_M100_S009-l.out	0	100	10	0.145240	0	0	312	225	20	10	0	76
SWEEP_R10_K3_N10_M100_S009-o.out	1	100	10	0.002391	0	0	41	108	10	5	0	41
SWEEP_R10_K3_N10_M100_S010-d.out	2	100	10	0.191417	0	0	288	432	216	216	0	72
SWEEP_R10_K3_N10_M100_S010-l.out	0	100	10	0.131763	0	0	300	216	20	10	0	73
SWEEP_R10_K3_N10_M100_S010-o.out	1	100	10	0.005573	0	0	76	207	14	7	0	76
SWEEP_R10_K3_N10_M100_S011-d.out	2	100	10	0.150650	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M100_S011-l.out	0	100	10	0.122373	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M100_S011-o.out	1	100	10	0.002409	0	0	34	87	10	5	0	34
SWEEP_R10_K3_N10_M100_S012-d.out	2	100	10	0.317806	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M100_S012-l.out	0	100	10	0.150099	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M100_S012-o.out	1	100	10	0.002251	0	0	36	93	10	5	0	36
SWEEP_R10_K3_N10_M100_S013-d.out	2	100	10	0.185371	0	0	220	330	165	165	0	55
SWEEP_R10_K3_N10_M100_S013-l.out	0	100	10	0.132904	0	0	232	165	20	10	0	56
SWEEP_R10_K3_N10_M100_S013-o.out	1	100	10	0.001952	0	0	36	93	10	5	0	36
SWEEP_R10_K3_N10_M100_S014-d.out	2	100	10	0.208832	0	0	280	420	210	210	0	70
SWEEP_R10_K3_N10_M100_S014-l.out	0	100	10	0.140779	0	0	292	210	20	10	0	71
SWEEP_R10_K3_N10_M100_S014-o.out	1	100	10	0.002589	0	0	35	90	10	5	0	35
SWEEP_R10_K3_N10_M100_S015-d.out	2	100	10	0.207415	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M100_S015-l.out	0	100	10	0.143551	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M100_S015-o.out	1	100	10	0.002557	0	0	53	141	12	6	0	53
SWEEP_R10_K3_N10_M100_S016-d.out	2	100	10	0.157518	0	0	172	258	129	129	0	43
SWEEP_R10_K3_N10_M100_S016-l.out	0	100	10	0.130180	0	0	184	129	20	10	0	44
SWEEP_R10_K3_N10_M100_S016-o.out	1	100	10	0.002736	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M100_S017-d.out	2	100	10	0.137977	0	0	176	264	132	132	0	44
SWEEP_R10_K3_N10_M100_S017-l.out	0	100	10	0.139019	0	0	188	132	20	10	0	45
SWEEP_R10_K3_N10_M100_S017-o.out	1	100	10	0.003243	0	0	55	147	12	6	0	55
SWEEP_R10_K3_N10_M100_S018-d.out	2	100	10	0.184038	0	0	248	372	186	186	0	62
SWEEP_R10_K3_N10_M100_S018-l.out	0	100	10	0.140061	0	0	260	186	20	10	0	63
SWEEP_R10_K3_N10_M100_S018-o.out	1	100	10	0.004302	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M100_S019-d.out	2	100	10	0.179497	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M100_S019-l.out	0	100	10	0.131239	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M100_S019-o.out	1	100	10	0.003861	0	0	82	225	14	7	0	82
SWEEP_R10_K3_N10_M100_S020-d.out	2	100	10	0.247909	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M100_S020-l.out	0	100	10	0.129107	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M100_S020-o.out	1	100	10	0.003034	0	0	58	156	12	6	0	58
SWEEP_R10_K3_N10_M100_S021-d.out	2	100	10	0.267378	0	0	216	324	162	162	0	54
SWEEP_R10_K3_N10_M100_S021-l.out	0	100	10	0.139379	0	0	228	162	20	10	0	55
SWEEP_R10_K3_N10_M100_S021-o.out	1	100	10	0.001700	0	0	24	60	8	4	0	24
SWEEP_R10_K3_N10_M100_S022-d.out	2	100	10	0.302843	0	0	204	306	153	153	0	51
SWEEP_R10_K3_N10_M100_S022-l.out	0	100	10	0.144066	0	0	216	153	20	10	0	52
SWEEP_R10_K3_N10_M100_S022-o.out	1	100	10	0.002815	0	0	32	81	10	5	0	32
SWEEP_R10_K3_N10_M100_S023-d.out	2	100	10	0.112946	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M100_S023-l.out	0	100	10	0.135785	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M100_S023-o.out	1	100	10	0.003303	0	0	51	135	12	6	0	51
SWEEP_R10_K3_N10_M100_S024-d.out	2	100	10	0.163317	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M100_S024-l.out	0	100	10	0.131489	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M100_S024-o.out	1	100	10	0.002841	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M100_S025-d.out	2	100	10	0.156120	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M100_S025-l.out	0	100	10	0.131408	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M100_S025-o.out	1	100	10	0.003541	0	0	54	144	12	6	0	54
SWEEP_R10_K3_N10_M100_S026-d.out	2	100	10	0.171304	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M100_S026-l.out	0	100	10	0.127101	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M100_S026-o.out	1	100	10	0.003418	0	0	70	189	14	7	0	70
SWEEP_R10_K3_N10_M100_S027-d.out	2	100	10	0.081157	0	0	208	312	156	156	0	52
SWEEP_R10_K3_N10_M100_S027-l.out	0	100	10	0.123141	0	0	220	156	20	10	0	53
SWEEP_R10_K3_N10_M100_S027-o.out	1	100	10	0.002725	0	0	52	138	12	6	0	52
SWEEP_R10_K3_N10_M100_S028-d.out	2	100	10	0.043336	0	0	128	192	96	96	0	32
SWEEP_R10_K3_N10_M100_S028-l.out	0	100	10	0.112399	0	0	140	96	20	10	0	33
SWEEP_R10_K3_N10_M100_S028-o.out	1	100	10	0.003192	0	0	78	213	14	7	0	78
SWEEP_R10_K3_N10_M100_S029-d.out	2	100	10	0.314683	0	0	184	276	138	138	0	46
SWEEP_R10_K3_N10_M100_S029-l.out	0	100	10	0.158344	0	0	196	138	20	10	0	47
SWEEP_R10_K3_N10_M100_S029-o.out	1	100	10	0.002503	0	0	41	108	10	5	0	41
SWEEP_R10_K3_N10_M92_S000-d.out	2	92	10	0.250756	0	0	200	300	150	150	0	50
SWEEP_R10_K3_N10_M92_S000-l.out	0	92	10	0.151339	0	0	212	150	20	10	0	51
SWEEP_R10_K3_N10_M92_S000-o.out	1	92	10	0.005044	0	0	43	111	12	6	0	43
SWEEP_R10_K3_N10_M92_S001-d.out	2	92	10	0.218500	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M92_S001-l.out	0	92	10	0.133248	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M92_S001-o.out	1	92	10	0.002906	0	0	26	63	10	5	0	26
SWEEP_R10_K3_N10_M92_S002-d.out	2	92	10	0.112665	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M92_S002-l.out	0	92	10	0.132510	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M92_S002-o.out	1	92	10	0.004449	0	0	79	216	14	7	0	79
SWEEP_R10_K3_N10_M92_S003-d.out	2	92	10	0.126518	0	0	192	288	144	144	0	48
SWEEP_R10_K3_N10_M92_S003-l.out	0	92	10	0.142409	0	0	204	144	20	10	0	49
SWEEP_R10_K3_N10_M92_S003-o.out	1	92	10	0.003405	0	0	63	168	14	7	0	63
SWEEP_R10_K3_N10_M92_S004-d.out	2	92	10	0.283712	0	0	240	360	180	180	0	60
SWEEP_R10_K3_N10_M92_S004-l.out	0	92	10	0.165349	0	0	252	180	20	10	0	61
SWEEP_R10_K3_N10_M92_S004-o.out	1	92	10	0.003698	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M92_S005-d.out	2	92	10	0.294263	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M92_S005-l.out	0	92	10	0.144028	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M92_S005-o.out	1	92	10	0.003396	0	0	100	276	16	8	0	100
SWEEP_R10_K3_N10_M92_S006-d.out	2	92	10	0.251033	0	0	180	270	135	135	0	45
SWEEP_R10_K3_N10_M92_S006-l.out	0	92	10	0.147830	0	0	192	135	20	10	0	46
SWEEP_R10_K3_N10_M92_S006-o.out	1	92	10	0.003739	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M92_S007-d.out	2	92	10	0.162803	0	0	160	240	120	120	0	40
SWEEP_R10_K3_N10_M92_S007-l.out	0	92	10	0.124897	0	0	172	120	20	10	0	41
SWEEP_R10_K3_N10_M92_S007-o.out	1	92	10	0.003182	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M92_S008-d.out	2	92	10	0.369737	0	0	184	276	138	138	0	46
SWEEP_R10_K3_N10_M92_S008-l.out	0	92	10	0.153136	0	0	196	138	20	10	0	47
SWEEP_R10_K3_N10_M92_S008-o.out	1	92	10	0.003673	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M92_S009-d.out	2	92	10	0.170170	0	0	300	450	225	225	0	75
SWEEP_R10_K3_N10_M92_S009-l.out	0	92	10	0.145681	0	0	312	225	20	10	0	76
SWEEP_R10_K3_N10_M92_S009-o.out	1	92	10	0.003313	0	0	78	213	14	7	0	78
SWEEP_R10_K3_N10_M92_S010-d.out	2	92	10	0.192201	0	0	288	432	216	216	0	72
SWEEP_R10_K3_N10_M92_S010-l.out	0	92	10	0.132854	0	0	300	216	20	10	0	73
SWEEP_R10_K3_N10_M92_S010-o.out	1	92	10	0.006093	0	0	69	186	14	7	0	69
SWEEP_R10_K3_N10_M92_S011-d.out	2	92	10	0.149975	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M92_S011-l.out	0	92	10	0.122453	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M92_S011-o.out	1	92	10	0.002413	0	0	46	120	12	6	0	46
SWEEP_R10_K3_N10_M92_S012-d.out	2	92	10	0.316919	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M92_S012-l.out	0	92	10	0.152230	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M92_S012-o.out	1	92	10	0.003144	0	0	70	189	14	7	0	70
SWEEP_R10_K3_N10_M92_S013-d.out	2	92	10	0.185938	0	0	220	330	165	165	0	55
SWEEP_R10_K3_N10_M92_S013-l.out	0	92	10	0.133030	0	0	232	165	20	10	0	56
SWEEP_R10_K3_N10_M92_S013-o.out	1	92	10	0.001887	0	0	33	84	10	5	0	33
SWEEP_R10_K3_N10_M92_S014-d.out	2	92	10	0.207464	0	0	280	420	210	210	0	70
SWEEP_R10_K3_N10_M92_S014-l.out	0	92	10	0.139713	0	0	292	210	20	10	0	71
SWEEP_R10_K3_N10_M92_S014-o.out	1	92	10	0.002999	0	0	53	141	12	6	0	53
SWEEP_R10_K3_N10_M92_S015-d.out	2	92	10	0.206529	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M92_S015-l.out	0	92	10	0.142821	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M92_S015-o.out	1	92	10	0.003560	0	0	100	276	16	8	0	100
SWEEP_R10_K3_N10_M92_S016-d.out	2	92	10	0.158058	0	0	172	258	129	129	0	43
SWEEP_R10_K3_N10_M92_S016-l.out	0	92	10	0.128559	0	0	184	129	20	10	0	44
SWEEP_R10_K3_N10_M92_S016-o.out	1	92	10	0.002648	0	0	46	120	12	6	0	46
SWEEP_R10_K3_N10_M92_S017-d.out	2	92	10	0.142538	0	0	176	264	132	132	0	44
SWEEP_R10_K3_N10_M92_S017-l.out	0	92	10	0.136603	0	0	188	132	20	10	0	45
SWEEP_R10_K3_N10_M92_S017-o.out	1	92	10	0.003150	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M92_S018-d.out	2	92	10	0.184600	0	0	248	372	186	186	0	62
SWEEP_R10_K3_N10_M92_S018-l.out	0	92	10	0.138313	0	0	260	186	20	10	0	63
SWEEP_R10_K3_N10_M92_S018-o.out	1	92	10	0.004218	0	0	45	117	12	6	0	45
SWEEP_R10_K3_N10_M92_S019-d.out	2	92	10	0.174592	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M92_S019-l.out	0	92	10	0.130067	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M92_S019-o.out	1	92	10	0.003652	0	0	75	204	14	7	0	75
SWEEP_R10_K3_N10_M92_S020-d.out	2	92	10	0.247241	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M92_S020-l.out	0	92	10	0.128644	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M92_S020-o.out	1	92	10	0.003106	0	0	54	144	12	6	0	54
SWEEP_R10_K3_N10_M92_S021-d.out	2	92	10	0.265757	0	0	216	324	162	162	0	54
SWEEP_R10_K3_N10_M92_S021-l.out	0	92	10	0.138634	0	0	228	162	20	10	0	55
SWEEP_R10_K3_N10_M92_S021-o.out	1	92	10	0.001707	0	0	23	57	8	4	0	23
SWEEP_R10_K3_N10_M92_S022-d.out	2	92	10	0.303203	0	0	204	306	153	153	0	51
SWEEP_R10_K3_N10_M92_S022-l.out	0	92	10	0.142220	0	0	216	153	20	10	0	52
SWEEP_R10_K3_N10_M92_S022-o.out	1	92	10	0.003916	0	0	48	126	12	6	0	48
SWEEP_R10_K3_N10_M92_S023-d.out	2	92	10	0.111051	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M92_S023-l.out	0	92	10	0.135306	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M92_S023-o.out	1	92	10	0.003962	0	0	46	120	12	6	0	46
SWEEP_R10_K3_N10_M92_S024-d.out	2	92	10	0.163985	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M92_S024-l.out	0	92	10	0.130282	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M92_S024-o.out	1	92	10	0.002722	0	0	45	117	12	6	0	45
SWEEP_R10_K3_N10_M92_S025-d.out	2	92	10	0.157939	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M92_S025-l.out	0	92	10	0.130704	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M92_S025-o.out	1	92	10	0.003569	0	0	51	135	12	6	0	51
SWEEP_R10_K3_N10_M92_S026-d.out	2	92	10	0.173076	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M92_S026-l.out	0	92	10	0.125650	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M92_S026-o.out	1	92	10	0.003880	0	0	63	168	14	7	0	63
SWEEP_R10_K3_N10_M92_S027-d.out	2	92	10	0.081251	0	0	208	312	156	156	0	52
SWEEP_R10_K3_N10_M92_S027-l.out	0	92	10	0.124880	0	0	220	156	20	10	0	53
SWEEP_R10_K3_N10_M92_S027-o.out	1	92	10	0.003472	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M92_S028-d.out	2	92	10	0.042972	0	0	128	192	96	96	0	32
SWEEP_R10_K3_N10_M92_S028-l.out	0	92	10	0.114215	0	0	140	96	20	10	0	33
SWEEP_R10_K3_N10_M92_S028-o.out	1	92	10	0.003115	0	0	72	195	14	7	0	72
SWEEP_R10_K3_N10_M92_S029-d.out	2	92	10	0.319370	0	0	184	276	138	138	0	46
SWEEP_R10_K3_N10_M92_S029-l.out	0	92	10	0.157774	0	0	196	138	20	10	0	47
SWEEP_R10_K3_N10_M92_S029-o.out	1	92	10	0.002472	0	0	38	99	10	5	0	38
SWEEP_R10_K3_N10_M96_S000-d.out	2	96	10	0.251240	0	0	200	300	150	150	0	50
SWEEP_R10_K3_N10_M96_S000-l.out	0	96	10	0.150421	0	0	212	150	20	10	0	51
SWEEP_R10_K3_N10_M96_S000-o.out	1	96	10	0.004437	0	0	44	114	12	6	0	44
SWEEP_R10_K3_N10_M96_S001-d.out	2	96	10	0.217403	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M96_S001-l.out	0	96	10	0.132822	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M96_S001-o.out	1	96	10	0.003014	0	0	27	66	10	5	0	27
SWEEP_R10_K3_N10_M96_S002-d.out	2	96	10	0.112704	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M96_S002-l.out	0	96	10	0.132515	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M96_S002-o.out	1	96	10	0.004570	0	0	82	225	14	7	0	82
SWEEP_R10_K3_N10_M96_S003-d.out	2	96	10	0.126246	0	0	192	288	144	144	0	48
SWEEP_R10_K3_N10_M96_S003-l.out	0	96	10	0.140498	0	0	204	144	20	10	0	49
SWEEP_R10_K3_N10_M96_S003-o.out	1	96	10	0.003409	0	0	67	180	14	7	0	67
SWEEP_R10_K3_N10_M96_S004-d.out	2	96	10	0.282867	0	0	240	360	180	180	0	60
SWEEP_R10_K3_N10_M96_S004-l.out	0	96	10	0.163130	0	0	252	180	20	10	0	61
SWEEP_R10_K3_N10_M96_S004-o.out	1	96	10	0.003774	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M96_S005-d.out	2	96	10	0.296094	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M96_S005-l.out	0	96	10	0.142888	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M96_S005-o.out	1	96	10	0.003373	0	0	104	288	16	8	0	104
SWEEP_R10_K3_N10_M96_S006-d.out	2	96	10	0.255130	0	0	180	270	135	135	0	45
SWEEP_R10_K3_N10_M96_S006-l.out	0	96	10	0.149975	0	0	192	135	20	10	0	46
SWEEP_R10_K3_N10_M96_S006-o.out	1	96	10	0.003795	0	0	51	135	12	6	0	51
SWEEP_R10_K3_N10_M96_S007-d.out	2	96	10	0.162415	0	0	160	240	120	120	0	40
SWEEP_R10_K3_N10_M96_S007-l.out	0	96	10	0.124542	0	0	172	120	20	10	0	41
SWEEP_R10_K3_N10_M96_S007-o.out	1	96	10	0.003192	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M96_S008-d.out	2	96	10	0.367069	0	0	184	276	138	138	0	46
SWEEP_R10_K3_N10_M96_S008-l.out	0	96	10	0.153126	0	0	196	138	20	10	0	47
SWEEP_R10_K3_N10_M96_S008-o.out	1	96	10	0.002174	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M96_S009-d.out	2	96	10	0.168702	0	0	300	450	225	225	0	75
SWEEP_R10_K3_N10_M96_S009-l.out	0	96	10	0.145893	0	0	312	225	20	10	0	76
SWEEP_R10_K3_N10_M96_S009-o.out	1	96	10	0.003288	0	0	82	225	14	7	0	82
SWEEP_R10_K3_N10_M96_S010-d.out	2	96	10	0.192790	0	0	288	432	216	216	0	72
SWEEP_R10_K3_N10_M96_S010-l.out	0	96	10	0.134565	0	0	300	216	20	10	0	73
SWEEP_R10_K3_N10_M96_S010-o.out	1	96	10	0.005511	0	0	72	195	14	7	0	72
SWEEP_R10_K3_N10_M96_S011-d.out	2	96	10	0.150912	0	0	224	336	168	168	0	56
SWEEP_R10_K3_N10_M96_S011-l.out	0	96	10	0.124584	0	0	236	168	20	10	0	57
SWEEP_R10_K3_N10_M96_S011-o.out	1	96	10	0.002321	0	0	32	81	10	5	0	32
SWEEP_R10_K3_N10_M96_S012-d.out	2	96	10	0.324601	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M96_S012-l.out	0	96	10	0.152295	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M96_S012-o.out	1	96	10	0.002144	0	0	36	93	10	5	0	36
SWEEP_R10_K3_N10_M96_S013-d.out	2	96	10	0.185482	0	0	220	330	165	165	0	55
SWEEP_R10_K3_N10_M96_S013-l.out	0	96	10	0.133025	0	0	232	165	20	10	0	56
SWEEP_R10_K3_N10_M96_S013-o.out	1	96	10	0.001908	0	0	33	84	10	5	0	33
SWEEP_R10_K3_N10_M96_S014-d.out	2	96	10	0.209455	0	0	280	420	210	210	0	70
SWEEP_R10_K3_N10_M96_S014-l.out	0	96	10	0.140616	0	0	292	210	20	10	0	71
SWEEP_R10_K3_N10_M96_S014-o.out	1	96	10	0.003140	0	0	57	153	12	6	0	57
SWEEP_R10_K3_N10_M96_S015-d.out	2	96	10	0.206395	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M96_S015-l.out	0	96	10	0.144003	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M96_S015-o.out	1	96	10	0.003358	0	0	104	288	16	8	0	104
SWEEP_R10_K3_N10_M96_S016-d.out	2	96	10	0.168081	0	0	172	258	129	129	0	43
SWEEP_R10_K3_N10_M96_S016-l.out	0	96	10	0.129522	0	0	184	129	20	10	0	44
SWEEP_R10_K3_N10_M96_S016-o.out	1	96	10	0.002798	0	0	48	126	12	6	0	48
SWEEP_R10_K3_N10_M96_S017-d.out	2	96	10	0.139460	0	0	176	264	132	132	0	44
SWEEP_R10_K3_N10_M96_S017-l.out	0	96	10	0.137686	0	0	188	132	20	10	0	45
SWEEP_R10_K3_N10_M96_S017-o.out	1	96	10	0.003323	0	0	52	138	12	6	0	52
SWEEP_R10_K3_N10_M96_S018-d.out	2	96	10	0.183908	0	0	248	372	186	186	0	62
SWEEP_R10_K3_N10_M96_S018-l.out	0	96	10	0.138811	0	0	260	186	20	10	0	63
SWEEP_R10_K3_N10_M96_S018-o.out	1	96	10	0.004313	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M96_S019-d.out	2	96	10	0.177153	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M96_S019-l.out	0	96	10	0.129786	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M96_S019-o.out	1	96	10	0.003682	0	0	78	213	14	7	0	78
SWEEP_R10_K3_N10_M96_S020-d.out	2	96	10	0.246653	0	0	156	234	117	117	0	39
SWEEP_R10_K3_N10_M96_S020-l.out	0	96	10	0.138244	0	0	168	117	20	10	0	40
SWEEP_R10_K3_N10_M96_S020-o.out	1	96	10	0.003221	0	0	54	144	12	6	0	54
SWEEP_R10_K3_N10_M96_S021-d.out	2	96	10	0.268792	0	0	216	324	162	162	0	54
SWEEP_R10_K3_N10_M96_S021-l.out	0	96	10	0.138459	0	0	228	162	20	10	0	55
SWEEP_R10_K3_N10_M96_S021-o.out	1	96	10	0.001678	0	0	24	60	8	4	0	24
SWEEP_R10_K3_N10_M96_S022-d.out	2	96	10	0.302931	0	0	204	306	153	153	0	51
SWEEP_R10_K3_N10_M96_S022-l.out	0	96	10	0.143556	0	0	216	153	20	10	0	52
SWEEP_R10_K3_N10_M96_S022-o.out	1	96	10	0.003868	0	0	49	129	12	6	0	49
SWEEP_R10_K3_N10_M96_S023-d.out	2	96	10	0.111684	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M96_S023-l.out	0	96	10	0.136421	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M96_S023-o.out	1	96	10	0.003306	0	0	48	126	12	6	0	48
SWEEP_R10_K3_N10_M96_S024-d.out	2	96	10	0.162948	0	0	196	294	147	147	0	49
SWEEP_R10_K3_N10_M96_S024-l.out	0	96	10	0.130728	0	0	208	147	20	10	0	50
SWEEP_R10_K3_N10_M96_S024-o.out	1	96	10	0.002708	0	0	47	123	12	6	0	47
SWEEP_R10_K3_N10_M96_S025-d.out	2	96	10	0.156156	0	0	188	282	141	141	0	47
SWEEP_R10_K3_N10_M96_S025-l.out	0	96	10	0.131299	0	0	200	141	20	10	0	48
SWEEP_R10_K3_N10_M96_S025-o.out	1	96	10	0.003620	0	0	53	141	12	6	0	53
SWEEP_R10_K3_N10_M96_S026-d.out	2	96	10	0.172197	0	0	244	366	183	183	0	61
SWEEP_R10_K3_N10_M96_S026-l.out	0	96	10	0.126844	0	0	256	183	20	10	0	62
SWEEP_R10_K3_N10_M96_S026-o.out	1	96	10	0.003875	0	0	67	180	14	7	0	67
SWEEP_R10_K3_N10_M96_S027-d.out	2	96	10	0.081766	0	0	208	312	156	156	0	52
SWEEP_R10_K3_N10_M96_S027-l.out	0	96	10	0.122781	0	0	220	156	20	10	0	53
SWEEP_R10_K3_N10_M96_S027-o.out	1	96	10	0.003007	0	0	50	132	12	6	0	50
SWEEP_R10_K3_N10_M96_S028-d.out	2	96	10	0.043557	0	0	128	192	96	96	0	32
SWEEP_R10_K3_N10_M96_S028-l.out	0	96	10	0.112747	0	0	140	96	20	10	0	33
SWEEP_R10_K3_N10_M96_S028-o.out	1	96	10	0.003254	0	0	75	204	14	7	0	75
SWEEP_R10_K3_N10_M96_S029-d.out	2	96	10	0.314664	0	0	184	276	138	138	0	46
