Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R11_K3_N20_M216_S023-o.out	1	216	20	0.025597	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S024-d.out	2	216	20	316	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S024-l.out	0	216	20	174	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S024-o.out	1	216	20	0.014545	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S025-d.out	2	216	20	107	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S025-l.out	0	216	20	159	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S025-o.out	1	216	20	0.012567	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S026-d.out	2	216	20	120	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S026-l.out	0	216	20	181	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S026-o.out	1	216	20	0.020416	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S027-d.out	2	216	20	89	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S027-l.out	0	216	20	167	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S027-o.out	1	216	20	0.021165	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S028-d.out	2	216	20	183	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S028-l.out	0	216	20	171	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S028-o.out	1	216	20	0.038001	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M216_S029-d.out	2	216	20	240	0	0	864	1296	648	648	0	216
SWEEP_R11_K3_N20_M216_S029-l.out	0	216	20	164	0	0	886	648	40	20	0	217
SWEEP_R11_K3_N20_M216_S029-o.out	1	216	20	0.022609	0	0	234	648	36	18	0	234
SWEEP_R11_K3_N20_M220_S000-d.out	2	220	20	85	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S000-l.out	0	220	20	152	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S000-o.out	1	220	20	0.021572	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S001-d.out	2	220	20	235	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S001-l.out	0	220	20	164	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S001-o.out	1	220	20	0.013683	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S002-d.out	2	220	20	258	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S002-l.out	0	220	20	169	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S002-o.out	1	220	20	0.029690	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S003-d.out	2	220	20	150	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S003-l.out	0	220	20	175	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S003-o.out	1	220	20	0.029806	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S004-d.out	2	220	20	99	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S004-l.out	0	220	20	167	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S004-o.out	1	220	20	0.028975	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S005-d.out	2	220	20	426	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S005-l.out	0	220	20	174	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S005-o.out	1	220	20	0.019495	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S006-d.out	2	220	20	102	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S006-l.out	0	220	20	155	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S006-o.out	1	220	20	0.024024	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S007-d.out	2	220	20	158	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S007-l.out	0	220	20	152	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S007-o.out	1	220	20	0.021417	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S008-d.out	2	220	20	131	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S008-l.out	0	220	20	164	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S008-o.out	1	220	20	0.016979	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S009-d.out	2	220	20	386	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S009-l.out	0	220	20	186	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S009-o.out	1	220	20	0.015728	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S010-d.out	2	220	20	181	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S010-l.out	0	220	20	161	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S010-o.out	1	220	20	0.029911	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S011-d.out	2	220	20	92	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S011-l.out	0	220	20	184	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S011-o.out	1	220	20	0.019332	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S012-d.out	2	220	20	224	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S012-l.out	0	220	20	154	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S012-o.out	1	220	20	0.019665	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S013-d.out	2	220	20	168	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S013-l.out	0	220	20	151	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S013-o.out	1	220	20	0.012418	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S014-d.out	2	220	20	168	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S014-l.out	0	220	20	150	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S014-o.out	1	220	20	0.017711	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S015-d.out	2	220	20	233	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S015-l.out	0	220	20	162	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S015-o.out	1	220	20	0.010513	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S016-d.out	2	220	20	310	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S016-l.out	0	220	20	182	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S016-o.out	1	220	20	0.021036	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S017-d.out	2	220	20	189	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S017-l.out	0	220	20	173	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S017-o.out	1	220	20	0.019799	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S018-d.out	2	220	20	64	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S018-l.out	0	220	20	163	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S018-o.out	1	220	20	0.041369	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S019-d.out	2	220	20	177	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S019-l.out	0	220	20	167	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S019-o.out	1	220	20	0.024312	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S020-d.out	2	220	20	432	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S020-l.out	0	220	20	161	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S020-o.out	1	220	20	0.027632	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S021-d.out	2	220	20	235	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S021-l.out	0	220	20	169	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S021-o.out	1	220	20	0.032500	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S022-d.out	2	220	20	161	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S022-l.out	0	220	20	165	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S022-o.out	1	220	20	0.032985	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S023-d.out	2	220	20	109	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S023-l.out	0	220	20	165	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S023-o.out	1	220	20	0.023237	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S024-d.out	2	220	20	315	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S024-l.out	0	220	20	163	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S024-o.out	1	220	20	0.014834	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S025-d.out	2	220	20	107	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S025-l.out	0	220	20	148	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S025-o.out	1	220	20	0.012678	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S026-d.out	2	220	20	120	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S026-l.out	0	220	20	172	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S026-o.out	1	220	20	0.020578	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S027-d.out	2	220	20	89	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S027-l.out	0	220	20	159	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S027-o.out	1	220	20	0.021077	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S028-d.out	2	220	20	183	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S028-l.out	0	220	20	166	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S028-o.out	1	220	20	0.037031	0	0	238	660	36	18	0	238
SWEEP_R11_K3_N20_M220_S029-d.out	2	220	20	239	0	0	880	1320	660	660	0	220
SWEEP_R11_K3_N20_M220_S029-l.out	0	220	20	162	0	0	902	660	40	20	0	221
SWEEP_R11_K3_N20_M220_S029-o.out	1	220	20	0.021486	0	0	238	660	36	18	0	238
SWEEP_R12_K3_N20_M224_S000-d.out	2	224	20	85	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S000-l.out	0	224	20	150	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S000-o.out	1	224	20	0.021367	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S001-d.out	2	224	20	236	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S001-l.out	0	224	20	173	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S001-o.out	1	224	20	0.013742	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S002-d.out	2	224	20	258	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S002-l.out	0	224	20	174	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S002-o.out	1	224	20	0.027712	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S003-d.out	2	224	20	149	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S003-l.out	0	224	20	174	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S003-o.out	1	224	20	0.032545	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S004-d.out	2	224	20	99	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S004-l.out	0	224	20	163	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S004-o.out	1	224	20	0.028507	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S005-d.out	2	224	20	436	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S005-l.out	0	224	20	170	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S005-o.out	1	224	20	0.018006	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S006-d.out	2	224	20	102	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S006-l.out	0	224	20	153	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S006-o.out	1	224	20	0.022572	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S007-d.out	2	224	20	157	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S007-l.out	0	224	20	151	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S007-o.out	1	224	20	0.019279	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S008-d.out	2	224	20	131	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S008-l.out	0	224	20	164	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S008-o.out	1	224	20	0.016818	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S009-d.out	2	224	20	386	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S009-l.out	0	224	20	186	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S009-o.out	1	224	20	0.014046	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S010-d.out	2	224	20	181	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S010-l.out	0	224	20	160	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S010-o.out	1	224	20	0.020452	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S011-d.out	2	224	20	92	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S011-l.out	0	224	20	185	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S011-o.out	1	224	20	0.017824	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S012-d.out	2	224	20	223	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S012-l.out	0	224	20	154	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S012-o.out	1	224	20	0.019779	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S013-d.out	2	224	20	168	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S013-l.out	0	224	20	152	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S013-o.out	1	224	20	0.012370	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S014-d.out	2	224	20	165	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S014-l.out	0	224	20	151	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S014-o.out	1	224	20	0.015714	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S015-d.out	2	224	20	231	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S015-l.out	0	224	20	164	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S015-o.out	1	224	20	0.010089	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S016-d.out	2	224	20	311	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S016-l.out	0	224	20	182	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S016-o.out	1	224	20	0.021116	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S017-d.out	2	224	20	191	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S017-l.out	0	224	20	174	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S017-o.out	1	224	20	0.020135	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S018-d.out	2	224	20	62	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S018-l.out	0	224	20	165	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S018-o.out	1	224	20	0.039370	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S019-d.out	2	224	20	175	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S019-l.out	0	224	20	168	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S019-o.out	1	224	20	0.024978	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S020-d.out	2	224	20	430	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S020-l.out	0	224	20	161	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S020-o.out	1	224	20	0.027837	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S021-d.out	2	224	20	235	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S021-l.out	0	224	20	169	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S021-o.out	1	224	20	0.031084	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S022-d.out	2	224	20	158	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S022-l.out	0	224	20	165	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S022-o.out	1	224	20	0.031986	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S023-d.out	2	224	20	109	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S023-l.out	0	224	20	165	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S023-o.out	1	224	20	0.023250	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S024-d.out	2	224	20	315	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S024-l.out	0	224	20	164	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S024-o.out	1	224	20	0.014774	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S025-d.out	2	224	20	107	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S025-l.out	0	224	20	149	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S025-o.out	1	224	20	0.012994	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S026-d.out	2	224	20	119	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S026-l.out	0	224	20	172	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S026-o.out	1	224	20	0.020964	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S027-d.out	2	224	20	89	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S027-l.out	0	224	20	160	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S027-o.out	1	224	20	0.021116	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S028-d.out	2	224	20	183	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S028-l.out	0	224	20	167	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S028-o.out	1	224	20	0.034910	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M224_S029-d.out	2	224	20	240	0	0	896	1344	672	672	0	224
SWEEP_R12_K3_N20_M224_S029-l.out	0	224	20	163	0	0	918	672	40	20	0	225
SWEEP_R12_K3_N20_M224_S029-o.out	1	224	20	0.019234	0	0	242	672	36	18	0	242
SWEEP_R12_K3_N20_M232_S000-d.out	2	232	20	85	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S000-l.out	0	232	20	151	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S000-o.out	1	232	20	0.023770	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S001-d.out	2	232	20	237	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S001-l.out	0	232	20	163	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S001-o.out	1	232	20	0.013776	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S002-d.out	2	232	20	258	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S002-l.out	0	232	20	170	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S002-o.out	1	232	20	0.026776	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S003-d.out	2	232	20	149	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S003-l.out	0	232	20	174	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S003-o.out	1	232	20	0.028531	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S004-d.out	2	232	20	99	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S004-l.out	0	232	20	162	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S004-o.out	1	232	20	0.028357	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S005-d.out	2	232	20	425	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S005-l.out	0	232	20	170	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S005-o.out	1	232	20	0.014760	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S006-d.out	2	232	20	102	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S006-l.out	0	232	20	153	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S006-o.out	1	232	20	0.023453	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S007-d.out	2	232	20	158	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S007-l.out	0	232	20	149	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S007-o.out	1	232	20	0.017799	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S008-d.out	2	232	20	131	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S008-l.out	0	232	20	161	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S008-o.out	1	232	20	0.017030	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S009-d.out	2	232	20	385	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S009-l.out	0	232	20	184	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S009-o.out	1	232	20	0.013883	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S010-d.out	2	232	20	181	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S010-l.out	0	232	20	163	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S010-o.out	1	232	20	0.016422	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S011-d.out	2	232	20	91	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S011-l.out	0	232	20	182	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S011-o.out	1	232	20	0.017787	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S012-d.out	2	232	20	224	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S012-l.out	0	232	20	153	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S012-o.out	1	232	20	0.019839	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S013-d.out	2	232	20	168	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S013-l.out	0	232	20	150	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S013-o.out	1	232	20	0.012463	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S014-d.out	2	232	20	166	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S014-l.out	0	232	20	149	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S014-o.out	1	232	20	0.015897	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S015-d.out	2	232	20	232	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S015-l.out	0	232	20	162	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S015-o.out	1	232	20	0.010441	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S016-d.out	2	232	20	310	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S016-l.out	0	232	20	181	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S016-o.out	1	232	20	0.019895	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S017-d.out	2	232	20	189	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S017-l.out	0	232	20	173	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S017-o.out	1	232	20	0.017998	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S018-d.out	2	232	20	63	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S018-l.out	0	232	20	162	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S018-o.out	1	232	20	0.036957	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S019-d.out	2	232	20	175	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S019-l.out	0	232	20	176	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S019-o.out	1	232	20	0.020463	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S020-d.out	2	232	20	431	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S020-l.out	0	232	20	171	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S020-o.out	1	232	20	0.028031	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S021-d.out	2	232	20	235	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S021-l.out	0	232	20	170	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S021-o.out	1	232	20	0.029051	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S022-d.out	2	232	20	158	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S022-l.out	0	232	20	166	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S022-o.out	1	232	20	0.036176	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S023-d.out	2	232	20	109	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S023-l.out	0	232	20	165	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S023-o.out	1	232	20	0.025456	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S024-d.out	2	232	20	316	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S024-l.out	0	232	20	162	0	0	950	696	40	20	0	233
SWEEP_R12_K3_N20_M232_S024-o.out	1	232	20	0.014365	0	0	250	696	36	18	0	250
SWEEP_R12_K3_N20_M232_S025-d.out	2	232	20	109	0	0	928	1392	696	696	0	232
SWEEP_R12_K3_N20_M232_S025-l.out	0	232	20	149	0	0	950	696	40	20	0	233
