Filename	Algorithm	m	n	executionTime	memory	isSat	mixCount	extractCount	appendCount	splitCount	spliceCount	purifyCount
SWEEP_R10_K3_N20_M184_S000-d.out	2	184	20	81.523087	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M184_S000-l.out	0	184	20	149.035202	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M184_S000-o.out	1	184	20	0.028865	0	0	94	243	26	13	0	94
SWEEP_R10_K3_N20_M184_S001-d.out	2	184	20	229.558990	0	0	440	660	330	330	0	110
SWEEP_R10_K3_N20_M184_S001-l.out	0	184	20	161.260544	0	0	462	330	40	20	0	111
SWEEP_R10_K3_N20_M184_S001-o.out	1	184	20	0.016772	0	0	89	228	26	13	0	89
SWEEP_R10_K3_N20_M184_S002-d.out	2	184	20	251.433975	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M184_S002-l.out	0	184	20	166.737900	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M184_S002-o.out	1	184	20	0.037649	0	0	80	204	24	12	0	80
SWEEP_R10_K3_N20_M184_S003-d.out	2	184	20	144.982208	0	0	376	564	282	282	0	94
SWEEP_R10_K3_N20_M184_S003-l.out	0	184	20	171.216263	0	0	398	282	40	20	0	95
SWEEP_R10_K3_N20_M184_S003-o.out	1	184	20	0.072612	0	0	78	195	26	13	0	78
SWEEP_R10_K3_N20_M184_S004-d.out	2	184	20	97.013687	0	0	336	504	252	252	0	84
SWEEP_R10_K3_N20_M184_S004-l.out	0	184	20	160.532761	0	0	358	252	40	20	0	85
SWEEP_R10_K3_N20_M184_S004-o.out	1	184	20	0.033924	0	0	88	225	26	13	0	88
SWEEP_R10_K3_N20_M184_S005-d.out	2	184	20	413.691010	0	0	420	630	315	315	0	105
SWEEP_R10_K3_N20_M184_S005-l.out	0	184	20	167.407455	0	0	442	315	40	20	0	106
SWEEP_R10_K3_N20_M184_S005-o.out	1	184	20	0.026148	0	0	123	324	30	15	0	123
SWEEP_R10_K3_N20_M184_S006-d.out	2	184	20	99.180847	0	0	412	618	309	309	0	103
SWEEP_R10_K3_N20_M184_S006-l.out	0	184	20	151.489822	0	0	434	309	40	20	0	104
SWEEP_R10_K3_N20_M184_S006-o.out	1	184	20	0.023968	0	0	111	291	28	14	0	111
SWEEP_R10_K3_N20_M184_S007-d.out	2	184	20	153.376572	0	0	320	480	240	240	0	80
SWEEP_R10_K3_N20_M184_S007-l.out	0	184	20	147.364960	0	0	342	240	40	20	0	81
SWEEP_R10_K3_N20_M184_S007-o.out	1	184	20	0.020197	0	0	83	213	24	12	0	83
SWEEP_R10_K3_N20_M184_S008-d.out	2	184	20	127.897171	0	0	472	708	354	354	0	118
SWEEP_R10_K3_N20_M184_S008-l.out	0	184	20	160.415573	0	0	494	354	40	20	0	119
SWEEP_R10_K3_N20_M184_S008-o.out	1	184	20	0.023858	0	0	98	252	28	14	0	98
SWEEP_R10_K3_N20_M184_S009-d.out	2	184	20	375.197906	0	0	408	612	306	306	0	102
SWEEP_R10_K3_N20_M184_S009-l.out	0	184	20	181.377579	0	0	430	306	40	20	0	103
SWEEP_R10_K3_N20_M184_S009-o.out	1	184	20	0.017671	0	0	112	294	28	14	0	112
SWEEP_R10_K3_N20_M184_S010-d.out	2	184	20	176.645889	0	0	352	528	264	264	0	88
SWEEP_R10_K3_N20_M184_S010-l.out	0	184	20	156.925095	0	0	374	264	40	20	0	89
SWEEP_R10_K3_N20_M184_S010-o.out	1	184	20	0.038563	0	0	123	324	30	15	0	123
SWEEP_R10_K3_N20_M184_S011-d.out	2	184	20	89.213875	0	0	356	534	267	267	0	89
SWEEP_R10_K3_N20_M184_S011-l.out	0	184	20	180.871689	0	0	378	267	40	20	0	90
SWEEP_R10_K3_N20_M184_S011-o.out	1	184	20	0.018725	0	0	87	225	24	12	0	87
SWEEP_R10_K3_N20_M184_S012-d.out	2	184	20	217.776611	0	0	456	684	342	342	0	114
SWEEP_R10_K3_N20_M184_S012-l.out	0	184	20	151.781296	0	0	478	342	40	20	0	115
SWEEP_R10_K3_N20_M184_S012-o.out	1	184	20	0.024334	0	0	86	219	26	13	0	86
SWEEP_R10_K3_N20_M184_S013-d.out	2	184	20	163.766342	0	0	340	510	255	255	0	85
SWEEP_R10_K3_N20_M184_S013-l.out	0	184	20	149.337540	0	0	362	255	40	20	0	86
SWEEP_R10_K3_N20_M184_S013-o.out	1	184	20	0.013148	0	0	86	219	26	13	0	86
SWEEP_R10_K3_N20_M184_S014-d.out	2	184	20	161.676620	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M184_S014-l.out	0	184	20	148.586624	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M184_S014-o.out	1	184	20	0.021544	0	0	96	249	26	13	0	96
SWEEP_R10_K3_N20_M184_S015-d.out	2	184	20	225.296860	0	0	324	486	243	243	0	81
SWEEP_R10_K3_N20_M184_S015-l.out	0	184	20	160.556259	0	0	346	243	40	20	0	82
SWEEP_R10_K3_N20_M184_S015-o.out	1	184	20	0.012020	0	0	79	201	24	12	0	79
SWEEP_R10_K3_N20_M184_S016-d.out	2	184	20	301.341187	0	0	380	570	285	285	0	95
SWEEP_R10_K3_N20_M184_S016-l.out	0	184	20	181.995743	0	0	402	285	40	20	0	96
SWEEP_R10_K3_N20_M184_S016-o.out	1	184	20	0.022903	0	0	73	183	24	12	0	73
SWEEP_R10_K3_N20_M184_S017-d.out	2	184	20	184.971405	0	0	488	732	366	366	0	122
SWEEP_R10_K3_N20_M184_S017-l.out	0	184	20	171.399216	0	0	510	366	40	20	0	123
SWEEP_R10_K3_N20_M184_S017-o.out	1	184	20	0.031261	0	0	98	255	26	13	0	98
SWEEP_R10_K3_N20_M184_S018-d.out	2	184	20	60.187756	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M184_S018-l.out	0	184	20	160.764221	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M184_S018-o.out	1	184	20	0.047283	0	0	86	219	26	13	0	86
SWEEP_R10_K3_N20_M184_S019-d.out	2	184	20	170.289230	0	0	344	516	258	258	0	86
SWEEP_R10_K3_N20_M184_S019-l.out	0	184	20	165.496033	0	0	366	258	40	20	0	87
SWEEP_R10_K3_N20_M184_S019-o.out	1	184	20	0.028235	0	0	99	258	26	13	0	99
SWEEP_R10_K3_N20_M184_S020-d.out	2	184	20	419.223297	0	0	436	654	327	327	0	109
SWEEP_R10_K3_N20_M184_S020-l.out	0	184	20	159.041534	0	0	458	327	40	20	0	110
SWEEP_R10_K3_N20_M184_S020-o.out	1	184	20	0.047086	0	0	107	279	28	14	0	107
SWEEP_R10_K3_N20_M184_S021-d.out	2	184	20	228.881699	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M184_S021-l.out	0	184	20	167.084625	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M184_S021-o.out	1	184	20	0.039752	0	0	148	396	32	16	0	148
SWEEP_R10_K3_N20_M184_S022-d.out	2	184	20	156.003891	0	0	396	594	297	297	0	99
SWEEP_R10_K3_N20_M184_S022-l.out	0	184	20	163.388260	0	0	418	297	40	20	0	100
SWEEP_R10_K3_N20_M184_S022-o.out	1	184	20	0.033552	0	0	100	258	28	14	0	100
SWEEP_R10_K3_N20_M184_S023-d.out	2	184	20	106.617035	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M184_S023-l.out	0	184	20	163.116623	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M184_S023-o.out	1	184	20	0.031618	0	0	74	186	24	12	0	74
SWEEP_R10_K3_N20_M184_S024-d.out	2	184	20	307.341705	0	0	444	666	333	333	0	111
SWEEP_R10_K3_N20_M184_S024-l.out	0	184	20	161.208115	0	0	466	333	40	20	0	112
SWEEP_R10_K3_N20_M184_S024-o.out	1	184	20	0.017719	0	0	75	189	24	12	0	75
SWEEP_R10_K3_N20_M184_S025-d.out	2	184	20	110.665520	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M184_S025-l.out	0	184	20	146.715347	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M184_S025-o.out	1	184	20	0.013174	0	0	62	153	22	11	0	62
SWEEP_R10_K3_N20_M184_S026-d.out	2	184	20	116.601341	0	0	364	546	273	273	0	91
SWEEP_R10_K3_N20_M184_S026-l.out	0	184	20	170.608505	0	0	386	273	40	20	0	92
SWEEP_R10_K3_N20_M184_S026-o.out	1	184	20	0.018592	0	0	92	237	26	13	0	92
SWEEP_R10_K3_N20_M184_S027-d.out	2	184	20	86.378242	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M184_S027-l.out	0	184	20	158.535339	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M184_S027-o.out	1	184	20	0.030133	0	0	102	264	28	14	0	102
SWEEP_R10_K3_N20_M184_S028-d.out	2	184	20	178.898209	0	0	368	552	276	276	0	92
SWEEP_R10_K3_N20_M184_S028-l.out	0	184	20	164.709885	0	0	390	276	40	20	0	93
SWEEP_R10_K3_N20_M184_S028-o.out	1	184	20	0.047982	0	0	120	315	30	15	0	120
SWEEP_R10_K3_N20_M184_S029-d.out	2	184	20	233.950439	0	0	368	552	276	276	0	92
SWEEP_R10_K3_N20_M184_S029-l.out	0	184	20	160.593277	0	0	390	276	40	20	0	93
SWEEP_R10_K3_N20_M184_S029-o.out	1	184	20	0.035128	0	0	74	186	24	12	0	74
SWEEP_R10_K3_N20_M192_S000-d.out	2	192	20	81.576553	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M192_S000-l.out	0	192	20	148.688583	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M192_S000-o.out	1	192	20	0.027703	0	0	79	201	24	12	0	79
SWEEP_R10_K3_N20_M192_S001-d.out	2	192	20	229.271851	0	0	440	660	330	330	0	110
SWEEP_R10_K3_N20_M192_S001-l.out	0	192	20	161.639420	0	0	462	330	40	20	0	111
SWEEP_R10_K3_N20_M192_S001-o.out	1	192	20	0.013862	0	0	73	183	24	12	0	73
SWEEP_R10_K3_N20_M192_S002-d.out	2	192	20	251.723969	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M192_S002-l.out	0	192	20	166.607040	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M192_S002-o.out	1	192	20	0.037315	0	0	82	210	24	12	0	82
SWEEP_R10_K3_N20_M192_S003-d.out	2	192	20	145.359085	0	0	376	564	282	282	0	94
SWEEP_R10_K3_N20_M192_S003-l.out	0	192	20	171.458160	0	0	398	282	40	20	0	95
SWEEP_R10_K3_N20_M192_S003-o.out	1	192	20	0.049608	0	0	81	204	26	13	0	81
SWEEP_R10_K3_N20_M192_S004-d.out	2	192	20	96.913071	0	0	336	504	252	252	0	84
SWEEP_R10_K3_N20_M192_S004-l.out	0	192	20	159.776077	0	0	358	252	40	20	0	85
SWEEP_R10_K3_N20_M192_S004-o.out	1	192	20	0.034014	0	0	89	228	26	13	0	89
SWEEP_R10_K3_N20_M192_S005-d.out	2	192	20	414.370392	0	0	420	630	315	315	0	105
SWEEP_R10_K3_N20_M192_S005-l.out	0	192	20	166.940521	0	0	442	315	40	20	0	106
SWEEP_R10_K3_N20_M192_S005-o.out	1	192	20	0.026260	0	0	128	339	30	15	0	128
SWEEP_R10_K3_N20_M192_S006-d.out	2	192	20	99.145477	0	0	412	618	309	309	0	103
SWEEP_R10_K3_N20_M192_S006-l.out	0	192	20	152.491776	0	0	434	309	40	20	0	104
SWEEP_R10_K3_N20_M192_S006-o.out	1	192	20	0.023120	0	0	116	306	28	14	0	116
SWEEP_R10_K3_N20_M192_S007-d.out	2	192	20	153.030502	0	0	320	480	240	240	0	80
SWEEP_R10_K3_N20_M192_S007-l.out	0	192	20	147.502777	0	0	342	240	40	20	0	81
SWEEP_R10_K3_N20_M192_S007-o.out	1	192	20	0.020273	0	0	85	219	24	12	0	85
SWEEP_R10_K3_N20_M192_S008-d.out	2	192	20	128.138367	0	0	472	708	354	354	0	118
SWEEP_R10_K3_N20_M192_S008-l.out	0	192	20	159.755600	0	0	494	354	40	20	0	119
SWEEP_R10_K3_N20_M192_S008-o.out	1	192	20	0.023693	0	0	104	270	28	14	0	104
SWEEP_R10_K3_N20_M192_S009-d.out	2	192	20	375.739594	0	0	408	612	306	306	0	102
SWEEP_R10_K3_N20_M192_S009-l.out	0	192	20	181.026428	0	0	430	306	40	20	0	103
SWEEP_R10_K3_N20_M192_S009-o.out	1	192	20	0.018144	0	0	118	312	28	14	0	118
SWEEP_R10_K3_N20_M192_S010-d.out	2	192	20	176.944763	0	0	352	528	264	264	0	88
SWEEP_R10_K3_N20_M192_S010-l.out	0	192	20	158.411819	0	0	374	264	40	20	0	89
SWEEP_R10_K3_N20_M192_S010-o.out	1	192	20	0.033154	0	0	109	285	28	14	0	109
SWEEP_R10_K3_N20_M192_S011-d.out	2	192	20	89.271156	0	0	356	534	267	267	0	89
SWEEP_R10_K3_N20_M192_S011-l.out	0	192	20	180.392014	0	0	378	267	40	20	0	90
SWEEP_R10_K3_N20_M192_S011-o.out	1	192	20	0.017566	0	0	91	237	24	12	0	91
SWEEP_R10_K3_N20_M192_S012-d.out	2	192	20	218.202332	0	0	456	684	342	342	0	114
SWEEP_R10_K3_N20_M192_S012-l.out	0	192	20	151.544144	0	0	478	342	40	20	0	115
SWEEP_R10_K3_N20_M192_S012-o.out	1	192	20	0.021176	0	0	89	228	26	13	0	89
SWEEP_R10_K3_N20_M192_S013-d.out	2	192	20	164.132187	0	0	340	510	255	255	0	85
SWEEP_R10_K3_N20_M192_S013-l.out	0	192	20	148.951401	0	0	362	255	40	20	0	86
SWEEP_R10_K3_N20_M192_S013-o.out	1	192	20	0.012972	0	0	90	231	26	13	0	90
SWEEP_R10_K3_N20_M192_S014-d.out	2	192	20	161.879074	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M192_S014-l.out	0	192	20	148.714035	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M192_S014-o.out	1	192	20	0.020963	0	0	99	258	26	13	0	99
SWEEP_R10_K3_N20_M192_S015-d.out	2	192	20	225.673569	0	0	324	486	243	243	0	81
SWEEP_R10_K3_N20_M192_S015-l.out	0	192	20	160.149872	0	0	346	243	40	20	0	82
SWEEP_R10_K3_N20_M192_S015-o.out	1	192	20	0.009615	0	0	80	204	24	12	0	80
SWEEP_R10_K3_N20_M192_S016-d.out	2	192	20	302.657440	0	0	380	570	285	285	0	95
SWEEP_R10_K3_N20_M192_S016-l.out	0	192	20	180.199875	0	0	402	285	40	20	0	96
SWEEP_R10_K3_N20_M192_S016-o.out	1	192	20	0.023294	0	0	75	189	24	12	0	75
SWEEP_R10_K3_N20_M192_S017-d.out	2	192	20	185.077850	0	0	488	732	366	366	0	122
SWEEP_R10_K3_N20_M192_S017-l.out	0	192	20	171.500870	0	0	510	366	40	20	0	123
SWEEP_R10_K3_N20_M192_S017-o.out	1	192	20	0.029881	0	0	101	264	26	13	0	101
SWEEP_R10_K3_N20_M192_S018-d.out	2	192	20	60.203014	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M192_S018-l.out	0	192	20	160.728851	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M192_S018-o.out	1	192	20	0.047493	0	0	90	231	26	13	0	90
SWEEP_R10_K3_N20_M192_S019-d.out	2	192	20	170.573456	0	0	344	516	258	258	0	86
SWEEP_R10_K3_N20_M192_S019-l.out	0	192	20	165.562851	0	0	366	258	40	20	0	87
SWEEP_R10_K3_N20_M192_S019-o.out	1	192	20	0.024324	0	0	103	270	26	13	0	103
SWEEP_R10_K3_N20_M192_S020-d.out	2	192	20	420.278381	0	0	436	654	327	327	0	109
SWEEP_R10_K3_N20_M192_S020-l.out	0	192	20	159.321350	0	0	458	327	40	20	0	110
SWEEP_R10_K3_N20_M192_S020-o.out	1	192	20	0.042865	0	0	111	291	28	14	0	111
SWEEP_R10_K3_N20_M192_S021-d.out	2	192	20	229.427322	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M192_S021-l.out	0	192	20	166.751099	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M192_S021-o.out	1	192	20	0.034631	0	0	155	417	32	16	0	155
SWEEP_R10_K3_N20_M192_S022-d.out	2	192	20	154.172485	0	0	396	594	297	297	0	99
SWEEP_R10_K3_N20_M192_S022-l.out	0	192	20	162.520660	0	0	418	297	40	20	0	100
SWEEP_R10_K3_N20_M192_S022-o.out	1	192	20	0.033081	0	0	106	276	28	14	0	106
SWEEP_R10_K3_N20_M192_S023-d.out	2	192	20	107.815094	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M192_S023-l.out	0	192	20	163.163391	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M192_S023-o.out	1	192	20	0.029135	0	0	77	195	24	12	0	77
SWEEP_R10_K3_N20_M192_S024-d.out	2	192	20	306.519684	0	0	444	666	333	333	0	111
SWEEP_R10_K3_N20_M192_S024-l.out	0	192	20	162.349548	0	0	466	333	40	20	0	112
SWEEP_R10_K3_N20_M192_S024-o.out	1	192	20	0.017809	0	0	76	192	24	12	0	76
SWEEP_R10_K3_N20_M192_S025-d.out	2	192	20	104.906593	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M192_S025-l.out	0	192	20	147.419067	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M192_S025-o.out	1	192	20	0.013230	0	0	65	162	22	11	0	65
SWEEP_R10_K3_N20_M192_S026-d.out	2	192	20	116.462387	0	0	364	546	273	273	0	91
SWEEP_R10_K3_N20_M192_S026-l.out	0	192	20	170.109497	0	0	386	273	40	20	0	92
SWEEP_R10_K3_N20_M192_S026-o.out	1	192	20	0.018358	0	0	95	246	26	13	0	95
SWEEP_R10_K3_N20_M192_S027-d.out	2	192	20	86.586288	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M192_S027-l.out	0	192	20	158.401642	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M192_S027-o.out	1	192	20	0.024222	0	0	105	273	28	14	0	105
SWEEP_R10_K3_N20_M192_S028-d.out	2	192	20	178.723495	0	0	368	552	276	276	0	92
SWEEP_R10_K3_N20_M192_S028-l.out	0	192	20	165.007065	0	0	390	276	40	20	0	93
SWEEP_R10_K3_N20_M192_S028-o.out	1	192	20	0.046342	0	0	124	327	30	15	0	124
SWEEP_R10_K3_N20_M192_S029-d.out	2	192	20	233.831955	0	0	368	552	276	276	0	92
SWEEP_R10_K3_N20_M192_S029-l.out	0	192	20	160.729446	0	0	390	276	40	20	0	93
SWEEP_R10_K3_N20_M192_S029-o.out	1	192	20	0.027169	0	0	78	198	24	12	0	78
SWEEP_R10_K3_N20_M196_S000-d.out	2	196	20	82.992355	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M196_S000-l.out	0	196	20	149.099838	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M196_S000-o.out	1	196	20	0.026245	0	0	80	204	24	12	0	80
SWEEP_R10_K3_N20_M196_S001-d.out	2	196	20	229.236481	0	0	440	660	330	330	0	110
SWEEP_R10_K3_N20_M196_S001-l.out	0	196	20	161.484573	0	0	462	330	40	20	0	111
SWEEP_R10_K3_N20_M196_S001-o.out	1	196	20	0.013328	0	0	74	186	24	12	0	74
SWEEP_R10_K3_N20_M196_S002-d.out	2	196	20	251.506332	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M196_S002-l.out	0	196	20	166.941086	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M196_S002-o.out	1	196	20	0.037362	0	0	84	216	24	12	0	84
SWEEP_R10_K3_N20_M196_S003-d.out	2	196	20	145.415573	0	0	376	564	282	282	0	94
SWEEP_R10_K3_N20_M196_S003-l.out	0	196	20	171.158752	0	0	398	282	40	20	0	95
SWEEP_R10_K3_N20_M196_S003-o.out	1	196	20	0.049688	0	0	81	204	26	13	0	81
SWEEP_R10_K3_N20_M196_S004-d.out	2	196	20	96.863609	0	0	336	504	252	252	0	84
SWEEP_R10_K3_N20_M196_S004-l.out	0	196	20	160.063416	0	0	358	252	40	20	0	85
SWEEP_R10_K3_N20_M196_S004-o.out	1	196	20	0.032522	0	0	91	234	26	13	0	91
SWEEP_R10_K3_N20_M196_S005-d.out	2	196	20	414.815643	0	0	420	630	315	315	0	105
SWEEP_R10_K3_N20_M196_S005-l.out	0	196	20	167.213791	0	0	442	315	40	20	0	106
SWEEP_R10_K3_N20_M196_S005-o.out	1	196	20	0.025559	0	0	111	291	28	14	0	111
SWEEP_R10_K3_N20_M196_S006-d.out	2	196	20	99.210693	0	0	412	618	309	309	0	103
SWEEP_R10_K3_N20_M196_S006-l.out	0	196	20	151.419724	0	0	434	309	40	20	0	104
SWEEP_R10_K3_N20_M196_S006-o.out	1	196	20	0.023341	0	0	118	312	28	14	0	118
SWEEP_R10_K3_N20_M196_S007-d.out	2	196	20	153.293121	0	0	320	480	240	240	0	80
SWEEP_R10_K3_N20_M196_S007-l.out	0	196	20	147.586517	0	0	342	240	40	20	0	81
SWEEP_R10_K3_N20_M196_S007-o.out	1	196	20	0.020160	0	0	85	219	24	12	0	85
SWEEP_R10_K3_N20_M196_S008-d.out	2	196	20	127.829346	0	0	472	708	354	354	0	118
SWEEP_R10_K3_N20_M196_S008-l.out	0	196	20	159.545822	0	0	494	354	40	20	0	119
SWEEP_R10_K3_N20_M196_S008-o.out	1	196	20	0.023667	0	0	105	273	28	14	0	105
SWEEP_R10_K3_N20_M196_S009-d.out	2	196	20	375.923218	0	0	408	612	306	306	0	102
SWEEP_R10_K3_N20_M196_S009-l.out	0	196	20	182.426041	0	0	430	306	40	20	0	103
SWEEP_R10_K3_N20_M196_S009-o.out	1	196	20	0.017604	0	0	122	324	28	14	0	122
SWEEP_R10_K3_N20_M196_S010-d.out	2	196	20	176.880447	0	0	352	528	264	264	0	88
SWEEP_R10_K3_N20_M196_S010-l.out	0	196	20	156.731369	0	0	374	264	40	20	0	89
SWEEP_R10_K3_N20_M196_S010-o.out	1	196	20	0.030702	0	0	110	288	28	14	0	110
SWEEP_R10_K3_N20_M196_S011-d.out	2	196	20	88.844719	0	0	356	534	267	267	0	89
SWEEP_R10_K3_N20_M196_S011-l.out	0	196	20	180.683456	0	0	378	267	40	20	0	90
SWEEP_R10_K3_N20_M196_S011-o.out	1	196	20	0.017860	0	0	93	243	24	12	0	93
SWEEP_R10_K3_N20_M196_S012-d.out	2	196	20	218.234604	0	0	456	684	342	342	0	114
SWEEP_R10_K3_N20_M196_S012-l.out	0	196	20	151.524384	0	0	478	342	40	20	0	115
SWEEP_R10_K3_N20_M196_S012-o.out	1	196	20	0.021081	0	0	90	231	26	13	0	90
SWEEP_R10_K3_N20_M196_S013-d.out	2	196	20	163.365982	0	0	340	510	255	255	0	85
SWEEP_R10_K3_N20_M196_S013-l.out	0	196	20	149.503052	0	0	362	255	40	20	0	86
SWEEP_R10_K3_N20_M196_S013-o.out	1	196	20	0.013178	0	0	92	237	26	13	0	92
SWEEP_R10_K3_N20_M196_S014-d.out	2	196	20	161.863998	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M196_S014-l.out	0	196	20	148.913666	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M196_S014-o.out	1	196	20	0.021248	0	0	100	261	26	13	0	100
SWEEP_R10_K3_N20_M196_S015-d.out	2	196	20	226.215179	0	0	324	486	243	243	0	81
SWEEP_R10_K3_N20_M196_S015-l.out	0	196	20	160.276001	0	0	346	243	40	20	0	82
SWEEP_R10_K3_N20_M196_S015-o.out	1	196	20	0.009741	0	0	82	210	24	12	0	82
SWEEP_R10_K3_N20_M196_S016-d.out	2	196	20	303.024597	0	0	380	570	285	285	0	95
SWEEP_R10_K3_N20_M196_S016-l.out	0	196	20	180.739334	0	0	402	285	40	20	0	96
SWEEP_R10_K3_N20_M196_S016-o.out	1	196	20	0.023565	0	0	77	195	24	12	0	77
SWEEP_R10_K3_N20_M196_S017-d.out	2	196	20	185.051819	0	0	488	732	366	366	0	122
SWEEP_R10_K3_N20_M196_S017-l.out	0	196	20	171.517212	0	0	510	366	40	20	0	123
SWEEP_R10_K3_N20_M196_S017-o.out	1	196	20	0.028589	0	0	102	267	26	13	0	102
SWEEP_R10_K3_N20_M196_S018-d.out	2	196	20	60.149055	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M196_S018-l.out	0	196	20	162.981583	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M196_S018-o.out	1	196	20	0.047794	0	0	91	234	26	13	0	91
SWEEP_R10_K3_N20_M196_S019-d.out	2	196	20	170.376572	0	0	344	516	258	258	0	86
SWEEP_R10_K3_N20_M196_S019-l.out	0	196	20	166.365479	0	0	366	258	40	20	0	87
SWEEP_R10_K3_N20_M196_S019-o.out	1	196	20	0.024118	0	0	88	228	24	12	0	88
SWEEP_R10_K3_N20_M196_S020-d.out	2	196	20	420.478729	0	0	436	654	327	327	0	109
SWEEP_R10_K3_N20_M196_S020-l.out	0	196	20	159.264374	0	0	458	327	40	20	0	110
SWEEP_R10_K3_N20_M196_S020-o.out	1	196	20	0.043415	0	0	113	297	28	14	0	113
SWEEP_R10_K3_N20_M196_S021-d.out	2	196	20	229.791306	0	0	416	624	312	312	0	104
SWEEP_R10_K3_N20_M196_S021-l.out	0	196	20	166.790878	0	0	438	312	40	20	0	105
SWEEP_R10_K3_N20_M196_S021-o.out	1	196	20	0.034530	0	0	158	426	32	16	0	158
SWEEP_R10_K3_N20_M196_S022-d.out	2	196	20	154.165268	0	0	396	594	297	297	0	99
SWEEP_R10_K3_N20_M196_S022-l.out	0	196	20	162.825699	0	0	418	297	40	20	0	100
SWEEP_R10_K3_N20_M196_S022-o.out	1	196	20	0.032984	0	0	107	279	28	14	0	107
SWEEP_R10_K3_N20_M196_S023-d.out	2	196	20	106.441574	0	0	424	636	318	318	0	106
SWEEP_R10_K3_N20_M196_S023-l.out	0	196	20	163.018921	0	0	446	318	40	20	0	107
SWEEP_R10_K3_N20_M196_S023-o.out	1	196	20	0.026094	0	0	79	201	24	12	0	79
SWEEP_R10_K3_N20_M196_S024-d.out	2	196	20	307.357208	0	0	444	666	333	333	0	111
SWEEP_R10_K3_N20_M196_S024-l.out	0	196	20	161.429733	0	0	466	333	40	20	0	112
SWEEP_R10_K3_N20_M196_S024-o.out	1	196	20	0.017666	0	0	76	192	24	12	0	76
SWEEP_R10_K3_N20_M196_S025-d.out	2	196	20	105.014946	0	0	328	492	246	246	0	82
SWEEP_R10_K3_N20_M196_S025-l.out	0	196	20	147.535400	0	0	350	246	40	20	0	83
SWEEP_R10_K3_N20_M196_S025-o.out	1	196	20	0.012605	0	0	66	165	22	11	0	66
SWEEP_R10_K3_N20_M196_S026-d.out	2	196	20	116.371246	0	0	364	546	273	273	0	91
SWEEP_R10_K3_N20_M196_S026-l.out	0	196	20	169.964371	0	0	386	273	40	20	0	92
SWEEP_R10_K3_N20_M196_S026-o.out	1	196	20	0.018114	0	0	97	252	26	13	0	97
SWEEP_R10_K3_N20_M196_S027-d.out	2	196	20	86.531555	0	0	348	522	261	261	0	87
SWEEP_R10_K3_N20_M196_S027-l.out	0	196	20	158.633591	0	0	370	261	40	20	0	88
SWEEP_R10_K3_N20_M196_S027-o.out	1	196	20	0.020213	0	0	108	282	28	14	0	108
SWEEP_R10_K3_N20_M196_S028-d.out	2	196	20	178.930908	0	0	368	552	276	276	0	92
SWEEP_R10_K3_N20_M196_S028-l.out	0	196	20	165.002686	0	0	390	276	40	20	0	93
SWEEP_R10_K3_N20_M196_S028-o.out	1	196	20	0.046291	0	0	125	330	30	15	0	125
SWEEP_R10_K3_N20_M196_S029-d.out	2	196	20	233.591644	0	0	368	552	276	276	0	92
